"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","SiteId","SiteName","SiteTypeName","SiteFunctionName","PhysicalAddressLine1","PhysicalAddressLine2","PhysicalAddressCity","PhysicalAddressStateCode","PhysicalAddressStateName","PhysicalAddressPostalCode","PhysicalAddressCountyName","PhysicalAddressCountry"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",42199,"Largo","Branch Office","ATM","12580 Seminole Blvd","","Largo","FL","Florida","33778","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",42220,"New Port Richey","Branch Office","ATM","5920 State Road 54","","New Port Richey","FL","Florida","34652","Pasco","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",46154,"Palm Harbor","Branch Office","ATM","33715 US Highway 19 N","","Palm Harbor","FL","Florida","34684","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",46157,"Park Blvd","Branch Office","ATM","7105 Park Blvd N","","Pinellas Park","FL","Florida","33781","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",46160,"Dunedin","Branch Office","ATM","1150 Achieva Way","","Dunedin","FL","Florida","34698","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",50309,"Bee Ridge Rd","Branch Office","ATM","3000 Bee Ridge Rd","","Sarasota","FL","Florida","34239","Sarasota","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",50310,"E Venice Ave","Branch Office","ATM","1485 E Venice Ave","","Venice","FL","Florida","34292","Sarasota","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",50311,"Fruitville Rd","Branch Office","ATM","5881 Fruitville Rd","","Sarasota","FL","Florida","34232","Sarasota","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52592,"NE St Pete","Branch Office","ATM","413 62nd Ave N","","Saint Petersburg","FL","Florida","33702","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52598,"Lockwood Commons","Branch Office","ATM","4254 53rd Ave E","","Bradenton","FL","Florida","34203","Manatee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52599,"Land O Lakes","Branch Office","ATM","2115 Collier Pkwy","","Land O Lakes","FL","Florida","34639-5286","Pasco","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52600,"Drew St","Branch Office","ATM","2201 Drew St","","Clearwater","FL","Florida","33765","Pinellas","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52601,"Estero","Branch Office","ATM","21301 S Tamiami Trl Ste 360","","Estero","FL","Florida","33928-2944","Lee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52603,"North Port","Branch Office","ATM","2467 Sycamore St","","North Port","FL","Florida","34289","Sarasota","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52604,"Murdock","Branch Office","ATM","1850 Tamiami Trl","","Port Charlotte","FL","Florida","33948","Charlotte","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52605,"Punta Gorda","Branch Office","ATM","3105 Tamiami Trl","","Punta Gorda","FL","Florida","33950-7235","Charlotte","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52607,"Del Prado Blvd S","Branch Office","ATM","2127 Del Prado Blvd S","","Cape Coral","FL","Florida","33990","Lee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52608,"Colonial Blvd","Branch Office","ATM","4379 Colonial Blvd Ste 100","","Fort Myers","FL","Florida","33966","Lee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52609,"Lehigh Acres","Branch Office","ATM","2499 Lee Blvd","","Lehigh Acres","FL","Florida","33971","Lee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52610,"Trinity","Branch Office","ATM","12006 State Road 54","","Odessa","FL","Florida","33556-3494","Pasco","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52611,"Carrollwood Exchange","Branch Office","ATM","10901 N Dale Mabry Hwy","","Tampa","FL","Florida","33618-4112","Hillsborough","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52612,"Pine Island","Branch Office","ATM","3031 SW Pine Island Rd","","Cape Coral","FL","Florida","33991","Lee","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52614,"Mariner Blvd","Branch Office","ATM","7126 Mariner Blvd","","Spring Hill","FL","Florida","34609","Hernando","United States"
60087,3/31/2026 0:00:00,14564,"ACHIEVA CREDIT UNION",52615,"Naples","Branch Office","ATM","6435 Naples Blvd","","Naples","FL","Florida","34109","Collier","United States"
60095,3/31/2026 0:00:00,14572,"UNITED COMMUNITY",32060,"United Community Credit Union","Branch Office","ATM","1001 Vermont St","","Quincy","IL","Illinois","62301","Adams","United States"
60095,3/31/2026 0:00:00,14572,"UNITED COMMUNITY",32418,"United Community Credit Union","Branch Office","ATM","109 Lindsey Dr","","Hannibal","MO","Missouri","63401","Marion","United States"
60095,3/31/2026 0:00:00,14572,"UNITED COMMUNITY",32432,"United Community Credit Union","Corporate Office","ATM","621 N 36th St","","Quincy","IL","Illinois","62301-4605","Adams","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",36954,"Branch - Jamestown","Branch Office","ATM","111 9th St SW","","Jamestown","ND","North Dakota","58401-4617","Stutsman","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",36997,"Branch - Jamestown Buffalo Mall","Branch Office","ATM","606 25th St SW","","Jamestown","ND","North Dakota","58401-6600","Stutsman","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37170,"Branch - Fargo","Branch Office","ATM","4521 19th Ave S","","Fargo","ND","North Dakota","58103-7701","Cass","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37180,"Branch - Hankinson","Branch Office","ATM","334 Main Ave S","","Hankinson","ND","North Dakota","58041-4101","Richland","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37185,"Branch - Napoleon","Branch Office","ATM","97 Broadway","","Napoleon","ND","North Dakota","58561-7147","Logan","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37204,"Branch - Oakes","Branch Office","ATM","103 N 7th St","","Oakes","ND","North Dakota","58474-1221","Dickey","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37212,"Branch - Valley City","Branch Office","ATM","115 5th Ave NE","","Valley City","ND","North Dakota","58072","Barnes","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37220,"Branch - Steele","Branch Office","ATM","220 Mitchell Ave N","","Steele","ND","North Dakota","58482-7036","Kidder","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",37230,"Branch - Wahpeton","Branch Office","ATM","1601 Wheatland Rd","","Wahpeton","ND","North Dakota","58075-3101","Richland","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",40401,"Branch - Bismarck North","Branch Office","ATM","3201 Weiss Ave","","Bismarck","ND","North Dakota","58503-1274","Burleigh","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51795,"Branch - Portland","Branch Office","ATM","213 Parke Ave","","Portland","ND","North Dakota","58274-4105","Traill","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51796,"Branch - Fargo Northland","Branch Office","ATM","1404 12th Ave N","","Fargo","ND","North Dakota","58102","Cass","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51797,"Branch - Fargo 52nd","Branch Office","ATM","5201 42nd St. S","","Fargo","ND","North Dakota","58104","Cass","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51799,"Branch - Devils Lake","Branch Office","ATM","1117 Highway 2 E","","Devils Lake","ND","North Dakota","58301","Ramsey","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51800,"Branch - East Grand Forks","Branch Office","ATM","428 Bygland Rd SE","","East Grand Forks","MN","Minnesota","56721","Polk","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51802,"Branch - Grand Forks 32nd","Branch Office","ATM","3351 32nd Ave S","","Grand Forks","ND","North Dakota","58201","Grand Forks","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51804,"Branch - Larimore","Branch Office","ATM","217 Towner Ave","","Larimore","ND","North Dakota","58251","Grand Forks","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51806,"Branch - St John","Branch Office","ATM","230 Foussard Ave SW","","St John","ND","North Dakota","58369","Rolette","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51812,"Branch - Crookston","Branch Office","ATM","2315 Norh Acres Drive","","Crookston","MN","Minnesota","56716","Polk","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51813,"Branch - Mandan","Branch Office","ATM","4614 Memorial Hwy","","Mandan","ND","North Dakota","58554","Morton","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51815,"Branch - Moorhead","Branch Office","ATM","2602 34th St S","","Moorhead","MN","Minnesota","56560","","United States"
60103,3/31/2026 0:00:00,14579,"FIRST COMMUNITY",51816,"Branch - Kindred","Branch Office","ATM","120 Spruce St","","Kindred","ND","North Dakota","58051","Cass","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23223,"Capital","Corporate Office","ATM","3141 Capital Ave SW","","Battle Creek","MI","Michigan","49015","Calhoun","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23229,"Roosevelt","Branch Office","ATM","220 Roosevelt Ave E","","Battle Creek","MI","Michigan","49037","Calhoun","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23233,"Ft Custer","Branch Office","ATM","4150 W Dickman Rd","","Springfield","MI","Michigan","49037","Calhoun","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23265,"Kalamazoo","Branch Office","ATM","6622 W Main St","","Kalamazoo","MI","Michigan","49009","Kalamazoo","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23281,"Three Rivers","Branch Office","ATM","15425 Broadway Rd","","Three Rivers","MI","Michigan","49093","Saint Joseph","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",23285,"Denso","Branch Office","ATM","1 Denso Rd","","Battle Creek","MI","Michigan","49037","Calhoun","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52695,"Milwood","Branch Office","ATM","1609 E Cork St","","Kalamazoo","MI","Michigan","49001","Kalamazoo","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52696,"Centreville","Branch Office","ATM","676 E Main St","","Centreville","MI","Michigan","49032","Saint Joseph","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52697,"White Pigeon","Branch Office","ATM","114 E Chicago Rd","","White Pigeon","MI","Michigan","49099","Saint Joseph","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52698,"Colon","Branch Office","ATM","123 E State St","","Colon","MI","Michigan","49040","Saint Joseph","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52700,"Paw Paw","Branch Office","ATM","118 N Kalamazoo St","","Paw Paw","MI","Michigan","49079","Van Buren","United States"
60105,3/31/2026 0:00:00,14581,"OMNI COMMUNITY",52701,"Strugis","Branch Office","ATM","1313 S Centerville Rd","","Sturgis","MI","Michigan","49091-2516","Saint Joseph","United States"
60110,3/31/2026 0:00:00,14584,"SAN JUAN MOUNTAINS",29309,"San Juan Mountains Credit Union","Corporate Office","ATM","1400 E Main St","","Montrose","CO","Colorado","81401","Montrose","United States"
60113,3/31/2026 0:00:00,14587,"LANCASTER RED ROSE",30851,"Home Office","Corporate Office","ATM","16 E Main St","","Leola","PA","Pennsylvania","17540-1936","Lancaster","United States"
60113,3/31/2026 0:00:00,14587,"LANCASTER RED ROSE",30867,"Branch Courthouse","Branch Office","ATM","50 N Duke St","","Lancaster","PA","Pennsylvania","17602-2805","Lancaster","United States"
60113,3/31/2026 0:00:00,14587,"LANCASTER RED ROSE",51233,"150 North Queen Street","Branch Office","ATM","150 N Queen St","","Lancaster","PA","Pennsylvania","17603","Lancaster","United States"
60125,3/31/2026 0:00:00,14599,"MY",35620,"Bloomington","Branch Office","ATM","4025 W Old Shakopee Rd","","Bloomington","MN","Minnesota","55437","Hennepin","United States"
60125,3/31/2026 0:00:00,14599,"MY",35624,"Lyndale","Corporate Office","ATM","9550 Lyndale Ave S","","Bloomington","MN","Minnesota","55420","Hennepin","United States"
60125,3/31/2026 0:00:00,14599,"MY",35630,"Richfield","Branch Office","ATM","345 E 77th St","","Richfield","MN","Minnesota","55423","Hennepin","United States"
60125,3/31/2026 0:00:00,14599,"MY",35631,"Inver Grove Heights","Branch Office","ATM","9050 Buchanan Trl","","Inver Grove Heights","MN","Minnesota","55076","Dakota","United States"
60137,3/31/2026 0:00:00,14611,"DOW",36018,"Dow Credit Union","Corporate Office","ATM","600 E Lyon Rd","","Midland","MI","Michigan","48640-5396","Midland","United States"
60137,3/31/2026 0:00:00,14611,"DOW",36026,"Dow Credit Union","Branch Office","ATM","5420 Gratiot Rd","","Saginaw","MI","Michigan","48638-6056","Saginaw","United States"
60151,3/31/2026 0:00:00,14625,"COCHISE",45463,"Cochise Credit Union","Corporate Office","ATM","580 N Haskell Ave","","Willcox","AZ","Arizona","85643","Cochise","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27136,"MCU - CO-OP City","Branch Office","ATM","755 Co Op City Blvd","","Bronx","NY","New York","10475","Bronx","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27141,"MCU - Tribeca","Branch Office","ATM","86 Chambers St","","New York","NY","New York","10007-1825","New York","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27146,"MCU - Downtown Brooklyn","Branch Office","ATM","350 Jay St","","Brooklyn","NY","New York","11201","Kings","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27155,"MCU - South Bronx","Branch Office","ATM","225 E 149th St","","Bronx","NY","New York","10451","Bronx","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27167,"MCU - New Dorp Beach","Branch Office","ATM","2626 Hylan Blvd","","Staten Island","NY","New York","10306","Richmond","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27170,"MCU - Elmont","Branch Office","ATM","1660 Hempstead Tpke","","Elmont","NY","New York","11003","Nassau","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27196,"MCU - Spring Creek","Branch Office","ATM","911 Erskine St","","Brooklyn","NY","New York","11239","Kings","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27207,"MCU - Georgetown","Branch Office","ATM","2142 Ralph Ave","","Brooklyn","NY","New York","11234","Kings","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",27212,"MCU - Midwood","Branch Office","ATM","1560 Flatbush Ave","","Brooklyn","NY","New York","11210","Kings","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53404,"MCU - West Harlem","Branch Office","ATM","280 Saint Nicholas Ave","","New York","NY","New York","10027","New York","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53405,"MCU - Springfield Gardens","Branch Office","ATM","13466 Springfield Blvd","","Springfield Gardens","NY","New York","11413-1459","Queens","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53406,"MCU - Rego Park","Branch Office","ATM","6135 Junction Blvd","","Rego Park","NY","New York","11374-2771","Queens","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53408,"MCU - St. Albans Branch","Branch Office","ATM","18839 Linden Blvd","","Saint Albans","NY","New York","11412-4027","Queens","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53409,"MCU - Graniteville","Branch Office","ATM","1756 Forest Ave","","Staten Island","NY","New York","10303-2114","Richmond","United States"
60153,3/31/2026 0:00:00,14627,"MUNICIPAL",53411,"MCU - Yonkers","Branch Office","ATM","66 Main St","","Yonkers","NY","New York","10701","Westchester","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36557,"Liberty Street","Other","ATM","3810 N Liberty St","","Winston Salem","NC","North Carolina","27105","Forsyth","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36589,"University","Branch Office","ATM","5610 University Pkwy","","Winston Salem","NC","North Carolina","27105-1312","Forsyth","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36594,"Advantage Way","Corporate Office","ATM","3530 Advantage Way","","Winston Salem","NC","North Carolina","27103","Forsyth","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36621,"Greensboro","Branch Office","ATM","3717 Battleground Ave","","Greensboro","NC","North Carolina","27410","Guilford","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36734,"Eden","Branch Office","ATM","212 E Kings Hwy","","Eden","NC","North Carolina","27288","Rockingham","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",36771,"Mooresville","Branch Office","ATM","139 S Cardigan Way","","Mooresville","NC","North Carolina","28117","Iredell","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",45236,"Boyer Street","Branch Office","ATM","2830 Boyer St","","Charlotte","NC","North Carolina","28208","Mecklenburg","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",45238,"American Airlines Maintenance","Other","ATM","5020 Hangar Rd","","Charlotte","NC","North Carolina","28208","Mecklenburg","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",45242,"Unifi Plant","Other","ATM","1032 Unifi Industrial Blvd","","Yadkinville","NC","North Carolina","27055","Yadkin","United States"
60160,3/31/2026 0:00:00,14632,"PIEDMONT ADVANTAGE CREDIT UNION",45243,"PTI Airport","Other","ATM","1000 Ted Johnson Pkwy","","Greensboro","NC","North Carolina","27409","Guilford","United States"
60165,3/31/2026 0:00:00,14637,"ALHAMBRA",28535,"Alhambra Credit Union","Branch Office","ATM","13331 W Indian School Rd Ste 205","","Litchfield Park","AZ","Arizona","85340","Maricopa","United States"
60165,3/31/2026 0:00:00,14637,"ALHAMBRA",33605,"Alhambra Credit Union","Corporate Office","ATM","7339 N 35th Ave","","Phoenix","AZ","Arizona","85051","Maricopa","United States"
60167,3/31/2026 0:00:00,14639,"HIGHWAY CROSSROADS",38088,"HIGHWAY CROSSROADS CREDIT UNION","Corporate Office","ATM","741 York Dr","","Sikeston","MO","Missouri","63801","Scott","United States"
